261.5417  0.84  9.20   -1.2900  100.7399 1001.4000
261.5625  0.03  9.21   -1.2800   99.9203 1001.5000
261.5833  0.02  9.21   -1.2300  100.2771 1001.4000
261.6042  0.87  9.28   -0.8300   99.1871 1001.3000
261.6250  0.29  0.00    0.4500   93.1968 1001.2000
261.6458  0.06  0.00    1.0700   88.4872 1001.1000
261.6667  0.05  0.00    2.2000   82.7364 1000.9000
261.6875  0.01  0.00    3.2400   79.4931 1000.8000
261.7083  0.60  0.00    4.0700   78.2875 1000.7000
261.7292  1.35  0.00    4.4800   79.9930 1000.3000
261.7500  1.20  0.00    5.3800   76.3639  999.9000
261.7708  1.56  0.00    5.6600   75.6865  999.5000
261.7917  2.17  0.00    5.4100   77.1017  999.2000
261.8125  2.01  0.00    5.7800   77.1137  999.1000
261.8333  1.74  0.00    6.5800   73.6167  999.1000
261.8542  2.51  0.00    6.8000   73.2750  998.8000
261.8750  3.76  0.00    6.6600   74.4988  998.4000
261.8958  4.30  0.00    7.1800   71.5164  997.7000
261.9167  4.30  0.00    7.9000   69.4514  997.1000
261.9375  4.16  0.00    8.1800   71.5785  996.6000
261.9583  3.65  0.00    8.6800   70.0424  996.2000
261.9792  2.99  0.00    9.4200   67.5408  995.8000
262.0000  3.65  0.00    9.7800   66.1263  995.1000
262.0208  3.25  0.00    9.6600   67.2047  994.4000
262.0417  4.03  0.00   10.5200   62.4980  993.9000
262.0625  3.20  0.00    9.3600   68.2195  993.5000
262.0833  2.92  0.00    8.0600   74.0675  992.9000
262.1042  3.50  0.00    7.4300   76.8416  992.1000
262.1250  3.24  0.00    6.8300   80.3734  991.6000
262.1458  3.99  0.00    6.8400   79.9911  990.9000
262.1667  3.13  0.00    6.9400   78.7919  990.4000
262.1875  2.38  0.00    7.0000   78.0922  990.0000
262.2083  2.87  0.00    7.3000   76.7503  989.7000
262.2292  1.24  0.00    6.5200   80.3294  989.5000
262.2500  2.79  0.00    6.3300   82.5458  988.7000
262.2708  3.37  0.00    6.8400   80.8341  988.0000
262.2917  1.06  0.00    6.3600   84.1218  987.7000
262.3125  0.19  0.00    6.0800   86.0450  987.4000
262.3333  0.02  0.00    5.7500   88.3986  986.9000
262.3542  0.15  0.00    5.2500   90.9137  986.4000
262.3750  0.01  0.00    5.0900   92.6718  986.2000
262.3958  0.00  0.00    4.7600   93.4421  985.8000
262.4167  0.00  0.00    4.4800   95.0336  985.6000
262.4375  0.06  0.00    3.0600   96.8186  985.4000
262.4583  0.04  0.00    2.5300   99.4584  985.0000
262.4792  0.11  0.00    1.8400  100.2161  985.0000
262.5000  0.00  0.00    2.0100  100.5435  984.8000
262.5208  0.15  0.00    3.7600   99.0662  984.6000
262.5417  0.53  0.00    4.5100   94.2402  984.6000
262.5625  1.62  0.00    4.3600   94.3754  984.3000
262.5833  0.32  0.00    4.1400   95.4391  984.5000
262.6042  1.06  0.00    4.0700   94.9259  984.4000
262.6250  1.65  0.00    3.2500   96.9335  984.4000
262.6458  0.65  0.00    3.5300   95.6108  984.5000
262.6667  1.79  0.00    3.0400   96.3515  984.4000
262.6875  0.31  0.00    3.2700   94.9767  984.6000
262.7083  0.87  0.00    4.2700   89.5611  984.5000
262.7292  1.42  0.00    5.2100   87.6187  984.4000
262.7500  1.12  0.00    5.6100   87.0952  984.7000
262.7708  1.68  0.00    6.7600   83.0517  984.7000
262.7917  3.05  0.00    8.0400   76.7670  984.7000
262.8125  2.93  0.00    8.2400   76.8060  984.9000
262.8333  3.02  0.00    8.8400   74.4390  985.1000
262.8542  3.75  0.00    9.3700   71.5962  985.2000
262.8750  3.99  0.00    9.1900   72.6347  985.5000
262.8958  3.38  0.00    9.1000   71.5968  985.8000
262.9167  3.23  0.00    8.9700   69.4824  985.9000
262.9375  3.91  0.00    7.9200   71.1996  986.0000
262.9583  3.98  0.00    6.9000   73.7669  986.3000
262.9792  3.97  0.00    5.1400   80.4422  986.7000
263.0000  3.30  0.00    3.8600   86.2508  987.0000
263.0208  3.62  0.00    3.2300   88.6142  987.4000
263.0417  4.00  0.00    2.5600   91.2335  987.6000
263.0625  4.09  0.00    1.7800   94.5719  987.8000
263.0833  4.11  0.00    1.4400   95.4724  988.1000
263.1042  3.79  0.00    0.9300   97.2288  988.4000
263.1250  3.08  0.00    0.6000   98.9289  988.8000
263.1458  2.77  0.00    0.3900  100.3239  989.0000
263.1667  3.05  0.00    0.1300  101.1737  989.1000
263.1875  3.26  9.42   -0.0600  101.5584  989.4000
263.2083  3.32  9.40   -0.1600  101.5558  989.6000
263.2292  3.43  9.38   -0.2600  102.1546  989.8000
263.2500  3.86  9.37   -0.3100  101.0000  990.1000
263.2708  2.92  9.39   -0.2500  100.8417  990.5000
263.2917  2.25  9.39   -0.2200  101.1133  990.8000
263.3125  2.00  9.39   -0.2000  101.1940  991.0000
263.3333  2.14  9.41   -0.1300  100.1248  991.2000
263.3542  2.28  9.43    0.0000   99.4000  991.5000
263.3750  2.89  9.40   -0.1500   99.3429  991.9000
263.3958  2.94  9.35   -0.4500   99.9307  992.2000
263.4167  3.67  9.33   -0.5600   99.9357  992.4000
263.4375  2.30  9.34   -0.5000   99.4762  992.7000
263.4583  1.85  9.37   -0.3200   98.8030  992.9000
263.4792  2.50  9.36   -0.3900   98.7690  993.3000
263.5000  2.98  9.32   -0.6100   99.6819  993.6000
263.5208  2.99  9.31   -0.6900   97.8459  993.9000
263.5417  3.49  9.28   -0.8200   96.6578  994.2000
263.5625  3.63  9.28   -0.8600   96.0899  994.4000
263.5833  3.96  9.25   -1.0300   96.4489  994.7000
263.6042  4.31  9.23   -1.1100   97.0284  994.9000
263.6250  2.92  9.24   -1.0700   97.4963  995.3000
263.6458  2.96  9.24   -1.0700   97.6984  995.4000
263.6667  4.04  9.25   -1.0300   97.3579  995.6000
263.6875  4.42  9.28   -0.8500   96.5848  995.7000
263.7083  4.22  9.28   -0.8200   96.0531  995.9000
263.7292  3.05  9.33   -0.5600   96.0147  996.2000
263.7500  4.13  9.38   -0.3000   94.3713  996.5000
263.7708  4.20  9.37   -0.3400   95.3105  996.8000
263.7917  3.93  9.35   -0.4500   96.1142  997.1000
263.8125  4.65  9.33   -0.5800   95.8320  997.3000
263.8333  4.48  9.34   -0.5100   93.4563  997.7000
263.8542  4.33  9.36   -0.3800   92.9383  998.1000
263.8750  3.98  9.37   -0.3200   92.6842  998.4000
263.8958  3.73  9.39   -0.2500   92.7222  998.7000
263.9167  3.87  9.38   -0.2600   91.8288  998.9000
263.9375  3.76  9.38   -0.3000   93.3684  999.1000
263.9583  3.52  9.39   -0.2500   94.0253  999.3000
263.9792  3.22  9.39   -0.2500   93.5241  999.5000
264.0000  3.02  9.40   -0.1900   92.5686  999.7000
264.0208  2.74  9.41   -0.0900   93.1804  999.9000
264.0417  2.25  9.41   -0.1100   95.5007 1000.1000
264.0625  1.95  9.39   -0.2100   96.6947 1000.2000
264.0833  1.72  9.37   -0.3300   98.2105 1000.4000
264.1042  1.82  9.36   -0.3700   98.6497 1000.4000
264.1250  1.34  9.34   -0.4900   98.7634 1000.5000
264.1458  0.83  9.32   -0.6300   98.6950 1000.7000
264.1667  0.51  9.29   -0.7700   99.0292 1000.8000
264.1875  0.13  9.27   -0.9000   99.0520 1001.0000
264.2083  0.00  9.26   -0.9400   99.3928 1001.2000
264.2292  0.10  9.26   -0.9900   99.9453 1001.2000
264.2500  0.13  9.26   -0.9500  100.0079 1001.3000
264.2708  0.62  9.26   -0.9800   98.5225 1001.4000
264.2917  0.49  9.25   -1.0000   98.1375 1001.6000
264.3125  0.02  9.24   -1.0600   98.8002 1001.7000
264.3333  0.00  9.23   -1.1200   99.3626 1001.8000
264.3542  0.06  9.23   -1.1300   99.6754 1001.8000
264.3750  0.00  9.24   -1.0700   98.9108 1002.1000
264.3958  0.04  9.24   -1.0900   99.0308 1002.4000
264.4167  0.28  9.23   -1.1100   98.8477 1002.6000
264.4375  0.25  9.23   -1.1100   98.8477 1002.9000
264.4583  0.96  9.25   -1.0300   98.5698 1003.0000
264.4792  0.93  9.24   -1.0700   98.9108 1003.1000
264.5000  1.21  9.23   -1.1100   99.4541 1003.2000
264.5208  1.56  9.23   -1.1300   99.6754 1003.4000
264.5417  1.30  9.22   -1.1700  100.5227 1003.5000
264.5625  1.54  9.22   -1.2000  100.7540 1003.6000
264.5833  1.34  9.22   -1.2200  101.0769 1003.8000
264.6042  1.23  9.22   -1.2000  101.1587 1003.9000
264.6250  1.12  9.20   -1.3300  101.4876 1004.1000
264.6458  1.01  9.19   -1.3700  101.7292 1004.3000
264.6667  1.37  9.20   -1.3200  101.2753 1004.5000
264.6875  1.81  9.24   -1.0600  100.4166 1004.7000
264.7083  2.15  9.26   -0.9400  100.2001 1004.8000
264.7292  2.14  9.26   -0.9400   99.6955 1004.8000
264.7500  1.80  9.30   -0.7400   98.7993 1004.9000
264.7708  1.57  9.33   -0.5700   97.8338 1005.1000
264.7917  1.92  9.36   -0.3700   97.9472 1005.1000
264.8125  1.71  9.36   -0.4100   97.0812 1005.3000
264.8333  1.57  9.35   -0.4400   94.6991 1005.3000
264.8542  1.36  9.37   -0.3100   94.0795 1005.4000
264.8750  1.22  9.39   -0.2500   93.5241 1005.5000
264.8958  1.08  9.42   -0.0500   92.5444 1005.6000
264.9167  1.24  9.42   -0.0600   91.1525 1005.6000
264.9375  1.39  9.42   -0.0800   90.8697 1005.7000
264.9583  1.52  9.39   -0.2500   93.7246 1005.7000
264.9792  0.97  9.37   -0.3400   95.0095 1005.6000
265.0000  1.71  9.35   -0.4200   95.4841 1005.6000
265.0208  1.35  9.36   -0.3800   94.4438 1005.5000
265.0417  1.41  9.35   -0.4600   92.8088 1005.4000
265.0625  0.80  9.34   -0.5300   92.4692 1005.4000
265.0833  0.53  9.32   -0.6000   92.8331 1005.4000
